names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Zfp697,-5.8915663,-1.9776839,3.825524609181377e-09,1.0982034855630725e-07,0.06896551724137931,0.4606378393908921,0.10893072,0.37381932
Sel1l3,-5.8937235,-2.4730623,3.7758869533344665e-09,1.0851131811347285e-07,0.06896551724137931,0.45000718287602354,0.08483066,0.39981768
Rfx3,-5.901494,-1.5108634,3.602241969727895e-09,1.0374302435861579e-07,0.5057471264367817,0.7966168653929033,0.82317126,1.534983
Upp2,-5.90226,-1.4644268,3.5855573371951483e-09,1.0337331078372708e-07,0.3218390804597701,0.7079442608820572,0.4958579,1.0193403
Prkcz,-5.9038777,-1.6124573,3.5505490379886547e-09,1.0247395558620318e-07,0.16091954022988506,0.5773236603936216,0.20894517,0.53681284
Rtn1,-5.9056025,-1.3778831,3.513602017722944e-09,1.0151665184539301e-07,0.5862068965517241,0.9062634678925442,1.122838,1.8545547
Map6,-5.9098372,-1.8332057,3.4244558232721817e-09,9.904750050734502e-08,0.10344827586206896,0.5047406981755495,0.13652618,0.4195355
Bbof1,-5.909964,-4.078487,3.4218268130535075e-09,9.904750050734502e-08,0.011494252873563218,0.3819853469329119,0.016450528,0.24703465
Npas3,-5.9152575,-2.0556443,3.3135673967452765e-09,9.615070836991964e-08,0.21839080459770116,0.5859790260020112,0.36290553,1.036317
Zfp831,-5.9189997,-5.006241,3.2390563307978287e-09,9.409020930652719e-08,0.011494252873563218,0.380189627927022,0.009285263,0.26221514
Tox,-5.922915,-3.4936547,3.1628448299450426e-09,9.197580149418105e-08,0.04597701149425287,0.41524206292199395,0.068044946,0.58396804
Trak2,-5.9233875,-2.3250155,3.153761409720001e-09,9.186682183336357e-08,0.05747126436781609,0.4422137623904611,0.07301651,0.32175964
Pam,-5.925552,-1.4277129,3.1125055791740546e-09,9.080675886254815e-08,0.42528735632183906,0.7315040942393334,0.6371545,1.2229586
Rap1gap,-5.9314046,-2.5228603,3.0035393460375645e-09,8.772293720437973e-08,0.034482758620689655,0.41527797730211174,0.058341388,0.2965983
St8sia1,-5.9434233,-4.1896544,2.791300894163029e-09,8.161289991965244e-08,0.011494252873563218,0.3839606378393909,0.017320052,0.27672738
Elavl2,-5.9457207,-2.0259316,2.7524312092173502e-09,8.056408125454271e-08,0.16091954022988506,0.543815543743715,0.22700599,0.71188915
Iqsec3,-5.9491367,-3.1944985,2.6956065601007323e-09,7.898685743719375e-08,0.022988505747126436,0.39875736244792415,0.035811946,0.28802067
Kcnab2,-5.950162,-2.8265564,2.678772198537856e-09,7.857926743964212e-08,0.034482758620689655,0.41560120672317197,0.04937394,0.30677772
Runx1t1,-5.9587383,-1.7783856,2.5419277955521087e-09,7.472822742503847e-08,0.22988505747126436,0.6108317770435282,0.36485496,0.92045355
Snca,-5.960223,-1.5642622,2.5189368389623267e-09,7.413344234711689e-08,0.26436781609195403,0.685964660249964,0.42142987,0.9361029
Tmem131l,-5.9680204,-3.4435418,2.4014932788519758e-09,7.075452237143923e-08,0.022988505747126436,0.4002657664128717,0.030873576,0.2935113
Ndrg4,-5.971476,-1.5789396,2.3511630985318228e-09,6.93476975384743e-08,0.14942528735632185,0.577072259732797,0.22466977,0.56108856
Tmem132d,-5.971603,-2.5336688,2.349340199047012e-09,6.93476975384743e-08,0.10344827586206896,0.4785950294497917,0.13438982,0.6058917
ENSMUSG00000121395,-5.979034,-1.7454232,2.24465024605503e-09,6.63517624988984e-08,0.11494252873563218,0.5240985490590433,0.16239302,0.46448684
Gdap1,-5.984547,-1.8947607,2.1699278319131706e-09,6.421361326377411e-08,0.08045977011494253,0.4798161183737969,0.11301425,0.36805788
Ggt7,-5.9997754,-4.4630313,1.9759067897062227e-09,5.85365109585515e-08,0.011494252873563218,0.38712110328975724,0.013160202,0.25632003
Meis2,-6.00449,-2.359786,1.919346312624134e-09,5.6923659404205824e-08,0.10344827586206896,0.4911291481109036,0.17153671,0.67320824
Ica1l,-6.0178137,-3.2920825,1.7678863029607754e-09,5.254768247849118e-08,0.022988505747126436,0.404503663266772,0.032705408,0.28190538
Mast3,-6.0181,-2.3184848,1.7647628785530272e-09,5.251293305284589e-08,0.05747126436781609,0.45090504237896856,0.0883122,0.37880847
Sgsm1,-6.0245256,-2.48397,1.6960650956727837e-09,5.052468860391098e-08,0.04597701149425287,0.43406119810372074,0.067573406,0.33009094
Sox2ot,-6.0288005,-2.8479712,1.6518125088528086e-09,4.931578012541663e-08,0.09195402298850575,0.46792845855480536,0.15802746,0.80316824
Rprd1a,-6.03197,-1.4581242,1.619730605611029e-09,4.841174791186691e-08,0.14942528735632185,0.5968610831777044,0.24661312,0.5700947
E130307A14Rik,-6.039188,-1.485558,1.5489194960421533e-09,4.64502978333177e-08,0.2413793103448276,0.6796078149691136,0.3620044,0.7981747
Wasf3,-6.0399404,-2.4791162,1.5417139310617607e-09,4.628586963980951e-08,0.05747126436781609,0.4474931762677776,0.06991628,0.33916283
Synpr,-6.042763,-2.1531854,1.5149672374359602e-09,4.5533746834344805e-08,0.1724137931034483,0.5476583824163195,0.27578223,0.8806816
Armc9,-6.054496,-1.6654979,1.4085806132655452e-09,4.243112228525247e-08,0.13793103448275862,0.5670521476799311,0.19603977,0.522969
Grb14,-6.057759,-2.027688,1.3803130823157434e-09,4.162627667993718e-08,0.11494252873563218,0.5183522482401953,0.1604167,0.536193
Xylt1,-6.0603423,-1.7259226,1.3583227977962244e-09,4.100913885031972e-08,0.2413793103448276,0.6431906335296653,0.3861869,0.9397019
Kif3c,-6.080984,-1.9898726,1.1944729690248218e-09,3.614356833073982e-08,0.08045977011494253,0.48818416894124406,0.112236924,0.38647777
Dner,-6.0840535,-1.9528537,1.1718146598429833e-09,3.549792549039567e-08,0.13793103448275862,0.5460422353110186,0.20317553,0.627102
Plekhg5,-6.0865903,-2.183109,1.1534051278446257e-09,3.497967921578453e-08,0.10344827586206896,0.5030886366901307,0.1238689,0.46928683
Arhgap26,-6.08705,-1.6374812,1.1501014106026344e-09,3.491889819535908e-08,0.25287356321839083,0.6730354834075564,0.38988855,0.9096649
Prkar1b,-6.0886545,-2.0336323,1.1386345682339391e-09,3.460985390095695e-08,0.08045977011494253,0.4871785662979457,0.11350679,0.40020964
Arhgef9,-6.092124,-1.5578474,1.114224901301353e-09,3.390625492408534e-08,0.25287356321839083,0.6939735670162333,0.3965576,0.88908917
Chn1,-6.0930295,-1.5276903,1.1079375305736466e-09,3.375315356747606e-08,0.3333333333333333,0.7607383996552219,0.53681624,1.1147131
Agtpbp1,-6.0986423,-1.5618334,1.0697298000697834e-09,3.262615179100463e-08,0.2413793103448276,0.685964660249964,0.35163456,0.8082879
Ralgapa2,-6.104855,-1.6084236,1.0289402618284458e-09,3.141775549469357e-08,0.28735632183908044,0.7086625484844131,0.4424927,0.99218607
Cacng7,-6.10891,-4.0051045,1.0031378751219997e-09,3.0664749379440426e-08,0.022988505747126436,0.40658669731360436,0.020483091,0.28689396
Galnt16,-6.10905,-2.2119956,1.0022594853428503e-09,3.0664749379440426e-08,0.08045977011494253,0.48319207010487,0.10445895,0.41221383
Mfsd6,-6.109436,-2.25336,9.998373509446677e-10,3.0633557149239704e-08,0.06896551724137931,0.47119666714552505,0.089621335,0.36952117
4930570G19Rik,-6.112173,-3.9612582,9.828363881064315e-10,3.0147047658013486e-08,0.011494252873563218,0.3948067806349662,0.02034496,0.2777375
Camkk2,-6.112306,-2.3001728,9.82016323288814e-10,3.0147047658013486e-08,0.06896551724137931,0.4709452664847005,0.08975211,0.38014027
B3gat1,-6.113465,-1.9503733,9.74909856974188e-10,2.997234308569386e-08,0.08045977011494253,0.4912009768711392,0.121122755,0.4038885
Rapgefl1,-6.114963,-1.805997,9.657947751576485e-10,2.972612326287058e-08,0.08045977011494253,0.49296078149691136,0.13310024,0.40400255
Kcnc3,-6.120989,-3.2218168,9.299640001601894e-10,2.868901571102674e-08,0.022988505747126436,0.4106809366470335,0.038789768,0.31408328
Spata7,-6.124771,-1.9939202,9.081414195856581e-10,2.8047999935938664e-08,0.09195402298850575,0.5034118661111909,0.11899934,0.40769607
Miat,-6.127168,-1.700522,8.945696369402195e-10,2.766062847477986e-08,0.1724137931034483,0.6044031030024422,0.2622377,0.68032587
Tnfrsf21,-6.1292524,-3.387759,8.829306390252132e-10,2.733219616429433e-08,0.034482758620689655,0.42019824737825023,0.03493096,0.31632644
Atl1,-6.1337004,-1.7657857,8.585826443480247e-10,2.6609129934984337e-08,0.11494252873563218,0.5372072978020399,0.16123687,0.46686113
Phtf1,-6.13685,-1.7045879,8.417395191730101e-10,2.6117252748474343e-08,0.09195402298850575,0.5075420198247378,0.14633524,0.41450757
Cdh18,-6.141524,-2.0101972,8.173344619545835e-10,2.5389337563837756e-08,0.1839080459770115,0.5850811664990663,0.289675,0.85590595
Cstf2,-6.145506,-2.6457443,7.970904670945761e-10,2.4793304769365585e-08,0.04597701149425287,0.4385504956184456,0.057609558,0.31562576
Shprh,-6.145759,-1.4810932,7.958207188369089e-10,2.4793304769365585e-08,0.16091954022988506,0.6087846573768136,0.25372127,0.5912522
Cdc42se2,-6.152917,-1.721214,7.607064595492947e-10,2.3767654148941337e-08,0.14942528735632185,0.5809869271656372,0.203904,0.5571832
Syt17,-6.1536293,-2.917456,7.572952208216878e-10,2.3688617675761057e-08,0.04597701149425287,0.4399870708231576,0.062545694,0.3971859
Iqgap2,-6.156233,-2.1206086,7.449562776349717e-10,2.3345499220419577e-08,0.1724137931034483,0.5531891969544606,0.24105392,0.7818164
Shc3,-6.161593,-2.504248,7.201669574979352e-10,2.2606175406506444e-08,0.06896551724137931,0.46810803045539434,0.08397463,0.40346968
Fstl5,-6.162525,-2.7270095,7.159387079647723e-10,2.249973460001571e-08,0.08045977011494253,0.47241775606953024,0.113946795,0.58727676
Igsf11,-6.17264,-2.7840035,6.71591072300265e-10,2.1180342855291222e-08,0.034482758620689655,0.4305056744720586,0.065998465,0.3851999
Fam169a,-6.1779733,-4.1672235,6.492967787141383e-10,2.050129781909388e-08,0.011494252873563218,0.39868553368768855,0.01742131,0.27439868
Rab6b,-6.180597,-1.5791728,6.385971307667233e-10,2.018718223964924e-08,0.1839080459770115,0.6323804051142077,0.27158052,0.6587429
Slc22a17,-6.181156,-2.0694103,6.363383357160596e-10,2.013947123756245e-08,0.10344827586206896,0.5147967246085332,0.12967001,0.45812562
Scamp5,-6.184299,-2.146603,6.237902838870201e-10,1.9765619018920083e-08,0.06896551724137931,0.4775535124263755,0.10234291,0.39011982
Wipf3,-6.1962647,-2.0535598,5.781891077707872e-10,1.8385729379646215e-08,0.11494252873563218,0.5304194799597759,0.17589864,0.58687824
Ntng1,-6.2023573,-2.2224934,5.562365074007631e-10,1.77296262797847e-08,0.19540229885057472,0.5715773595747737,0.2863672,0.93510884
St6gal2,-6.203276,-4.455338,5.529970067896601e-10,1.76473035302116e-08,0.011494252873563218,0.4000502801321649,0.016282674,0.30757865
Matk,-6.203476,-2.396609,5.522952075608532e-10,1.7645864717193968e-08,0.04597701149425287,0.44860652205142937,0.07446161,0.34149972
Pdss1,-6.2054,-2.7694347,5.455789018572578e-10,1.7452029872505378e-08,0.034482758620689655,0.4314035339750036,0.052270625,0.3117993
Peg3,-6.2104607,-1.6661953,5.282947585367058e-10,1.6919285055877575e-08,0.20689655172413793,0.6372288464301106,0.2965585,0.7398658
Gm33228,-6.2154083,-3.7910924,5.119143059954176e-10,1.64142451099008e-08,0.022988505747126436,0.41517023416175836,0.030656122,0.35833633
Farsb,-6.216227,-2.0892823,5.092508552777167e-10,1.634835182952479e-08,0.08045977011494253,0.4958339319063353,0.10601957,0.3892906
Cacng8,-6.220036,-2.0423245,4.970413640009985e-10,1.5975480204194772e-08,0.10344827586206896,0.5228056313748025,0.13865069,0.47784978
Vstm2a,-6.2218204,-2.567638,4.914195736177958e-10,1.5813705321090027e-08,0.05747126436781609,0.4586625484844132,0.08521905,0.423543
Myo5a,-6.223119,-1.5449697,4.87368143849397e-10,1.5702136720903234e-08,0.3103448275862069,0.7592659100703922,0.5235393,1.1011213
Brinp2,-6.2233586,-1.950361,4.866237605168458e-10,1.5696975324234872e-08,0.12643678160919541,0.5472274098549059,0.19596674,0.60794735
Dnah9,-6.224657,-3.777739,4.826109268941351e-10,1.558624471832381e-08,0.022988505747126436,0.41588852176411434,0.03432859,0.39137283
Slc44a1,-6.2301235,-1.6185702,4.660672054765895e-10,1.5070067161439183e-08,0.26436781609195403,0.7114997845137193,0.40172035,0.9235185
Crmp1,-6.232794,-2.2386076,4.5818927468664297e-10,1.4833187723891682e-08,0.06896551724137931,0.47776899870708234,0.09315802,0.37897205
Dapk1,-6.23306,-1.6766046,4.5741061258365734e-10,1.482584217143893e-08,0.22988505747126436,0.6490805918689844,0.32864994,0.8081856
Ephb1,-6.234099,-3.5733328,4.543861525251701e-10,1.474559893520691e-08,0.034482758620689655,0.4270578939807499,0.048544396,0.46506178
Sh3rf1,-6.237495,-1.9470432,4.446340831780222e-10,1.4446575350657142e-08,0.13793103448275862,0.5577144088493032,0.20601566,0.63239235
Sgk1,-6.2422757,-2.5977037,4.3125016926337045e-10,1.4028682866957342e-08,0.06896551724137931,0.473710673753771,0.08607111,0.43443295
Megf9,-6.2458515,-1.6679263,4.214980421434605e-10,1.3744723777178135e-08,0.1839080459770115,0.631985346932912,0.2728411,0.6915363
Phlpp1,-6.249247,-1.6794341,4.124357277029851e-10,1.3465550429379356e-08,0.2988505747126437,0.749820428099411,0.50473446,1.1323463
Acss2,-6.250339,-3.0084481,4.095621951474523e-10,1.3388000223372316e-08,0.034482758620689655,0.43341473926160035,0.04687687,0.32656473
Adamts17,-6.250832,-1.9376587,4.082720086367362e-10,1.3362081451972109e-08,0.09195402298850575,0.5085476224680362,0.17788838,0.55723083
Snrpn,-6.251704,-1.6961035,4.059977513504906e-10,1.3303853144863026e-08,0.27586206896551724,0.7028085045252119,0.37746838,0.9106481
Arhgap32,-6.2535286,-1.5746713,4.0128081996774245e-10,1.3181437203585867e-08,0.2988505747126437,0.7281640568883782,0.44442406,0.9808996
D130040H23Rik,-6.2585826,-2.427903,3.8849217499634716e-10,1.2776970308631393e-08,0.05747126436781609,0.4652707944260882,0.076463185,0.35599166
Ppp4r4,-6.2720065,-2.3094273,3.564250361940991e-10,1.1736692061930689e-08,0.06896551724137931,0.47974428961356125,0.09826464,0.4133131
Klhl3,-6.274317,-1.9327528,3.5117263016172686e-10,1.1577924628767608e-08,0.13793103448275862,0.5661542881769861,0.17982979,0.56085145
Bend6,-6.279411,-2.3880966,3.3985865165655857e-10,1.1218675638835048e-08,0.05747126436781609,0.4682876023559833,0.085566096,0.38365006
Lrch2,-6.293627,-2.837392,3.1013276690031475e-10,1.0275298947732994e-08,0.04597701149425287,0.45086912799885076,0.054707635,0.33783057
Trpc1,-6.293667,-1.8998045,3.10052916838494e-10,1.0275298947732994e-08,0.11494252873563218,0.5461140640712542,0.15751825,0.4926365
Mir9-3hg,-6.2939334,-2.3385587,3.095210958884316e-10,1.0275298947732994e-08,0.06896551724137931,0.48128860795862666,0.0946772,0.40698135
Gmcl1,-6.298914,-1.862161,2.99738550184198e-10,9.967790647833416e-09,0.06896551724137931,0.48990805918689845,0.12312628,0.38957414
Myh10,-6.3051596,-1.6173193,2.8789704481946807e-10,9.609681483601375e-09,0.11494252873563218,0.5545898577790548,0.19644852,0.510419
Ptprj,-6.305366,-1.6116941,2.875135967389027e-10,9.608818836286462e-09,0.2988505747126437,0.7146243355839679,0.4444033,0.99697614
Slitrk5,-6.306112,-2.8726313,2.861323873945469e-10,9.574566935605823e-09,0.034482758620689655,0.4384068380979744,0.050820168,0.3234062
Frrs1l,-6.3082557,-1.8033482,2.8219740533867167e-10,9.454668680112354e-09,0.1839080459770115,0.6191639132308576,0.23640884,0.657951
Elovl6,-6.310167,-2.0383875,2.787347169241713e-10,9.350314411676009e-09,0.12643678160919541,0.5489153857204425,0.15114813,0.51298875
Igsf9b,-6.315281,-4.725455,2.6967151517384254e-10,9.057592015901435e-09,0.011494252873563218,0.4064430397931332,0.014353559,0.3238638
Dmtn,-6.315627,-3.607873,2.690683736299603e-10,9.04864480530292e-09,0.022988505747126436,0.4221376239046114,0.028058173,0.29782954
Actn1,-6.323804,-2.6658342,2.552018050694541e-10,8.603855084336552e-09,0.04597701149425287,0.45359862088780345,0.06442581,0.35227612
Slc7a6,-6.334797,-2.8562214,2.376537623333982e-10,8.032398231318754e-09,0.034482758620689655,0.44059761528516017,0.049552746,0.31324556
Gas7,-6.338859,-1.7942705,2.3147311762000122e-10,7.833353489231023e-09,0.16091954022988506,0.603541157879615,0.23689963,0.65604335
Adgrb1,-6.340131,-1.9765174,2.295703483754324e-10,7.778758210400844e-09,0.08045977011494253,0.5065364171814395,0.124705635,0.4204733
St3gal3,-6.361252,-1.9041225,2.0011604112670252e-10,6.806478512752528e-09,0.11494252873563218,0.5534765119954029,0.1582966,0.49588054
Cpne4,-6.3644414,-2.3519173,1.9600185733587418e-10,6.674993544505626e-09,0.16091954022988506,0.5466527797730211,0.20704806,0.7767401
Cnrip1,-6.364621,-1.9363539,1.9577242804903386e-10,6.674993544505626e-09,0.11494252873563218,0.5481611837379687,0.15362349,0.49197426
Hivep3,-6.3745623,-1.5626391,1.8348609422620858e-10,6.264639583047299e-09,0.40229885057471265,0.7834722022697889,0.6693616,1.3389642
Ppp1r14c,-6.3754416,-2.7549164,1.8243680806510357e-10,6.2367392273655635e-09,0.04597701149425287,0.4568668294785232,0.06473336,0.37253663
Ppm1l,-6.3773456,-1.7584696,1.8018342664194522e-10,6.167552450788621e-09,0.2413793103448276,0.6769501508403964,0.36674386,0.9158668
Kif5c,-6.3779783,-1.6695338,1.7944096001525077e-10,6.149972698481872e-09,0.27586206896551724,0.7081956615428817,0.3842768,0.91249245
6530403H02Rik,-6.378005,-3.232066,1.7940976393077095e-10,6.149972698481872e-09,0.06896551724137931,0.463510989800316,0.0923811,0.64677745
Ythdc2,-6.37943,-2.363003,1.7774847630754141e-10,6.1075467498511996e-09,0.08045977011494253,0.49971268495905763,0.092681356,0.40518847
Dip2c,-6.3866143,-1.1460944,1.695984537283909e-10,5.834968568094576e-09,0.632183908045977,0.8398936934348513,1.1825438,1.7930254
Rab27b,-6.3921676,-2.9962564,1.6355028052861559e-10,5.634097484363975e-09,0.04597701149425287,0.4561485418761672,0.060422935,0.40345916
Garnl3,-6.3986335,-2.354505,1.5677383178425768e-10,5.414540951212088e-09,0.10344827586206896,0.5223387444332711,0.15412563,0.61638206
Ccdc148,-6.3991995,-1.9416734,1.5619386347234367e-10,5.401453167956081e-09,0.11494252873563218,0.5490231288607959,0.17340012,0.54659283
Wasf1,-6.4030747,-1.6541178,1.5227872912528428e-10,5.279650905285663e-09,0.2988505747126437,0.7196882631805775,0.4681706,1.0575012
Slc6a17,-6.4335976,-2.1483293,1.2461841191204058e-10,4.343056716052568e-09,0.08045977011494253,0.5093377388306278,0.114078775,0.42898783
Wdr47,-6.4432926,-2.1838608,1.1690893984237163e-10,4.084971669134624e-09,0.09195402298850575,0.5211176555092659,0.11183717,0.43026105
Slc22a23,-6.4468684,-1.889928,1.1418489014887291e-10,3.9949843727867384e-09,0.13793103448275862,0.5773595747737394,0.1996376,0.59824044
Gm40841,-6.44808,-2.3552887,1.1327580982035256e-10,3.968345514827736e-09,0.06896551724137931,0.49425369918115214,0.10167129,0.4367144
Lmo3,-6.4495254,-2.4644108,1.1220114993655566e-10,3.935828849602155e-09,0.08045977011494253,0.5028731504094239,0.12237616,0.54142886
Lmtk2,-6.450544,-1.9438506,1.114494376783864e-10,3.914570444991167e-09,0.13793103448275862,0.5857994541014222,0.18677689,0.5822583
Dzank1,-6.4512296,-2.3180842,1.1094615803147194e-10,3.9019938040649885e-09,0.08045977011494253,0.5073983623042666,0.10364154,0.43474033
Arnt2,-6.453394,-1.9735513,1.0937266052858292e-10,3.851695135521655e-09,0.13793103448275862,0.577970119235742,0.18895774,0.5971025
Ftx,-6.4557843,-1.7045735,1.0765990463978234e-10,3.796353855211223e-09,0.25287356321839083,0.6944763683378825,0.37940618,0.91785365
Zcchc18,-6.4608583,-2.0242045,1.0411090646139537e-10,3.6760316118497948e-09,0.09195402298850575,0.5234520902169228,0.137261,0.46904472
Fam78b,-6.4609313,-28.268723,1.0406052105723997e-10,3.6760316118497948e-09,0.0,0.40055308145381413,0.0,0.28020087
Spire1,-6.4702735,-1.6336144,9.782575688095007e-11,3.4677811179302487e-09,0.19540229885057472,0.6726404252262606,0.30990475,0.7548391
Gucy1a2,-6.473596,-1.7220703,9.569753524455677e-11,3.3968200423001854e-09,0.27586206896551724,0.7006536417181439,0.44624084,1.0492463
Syndig1,-6.4748344,-28.664032,9.491588761553153e-11,3.3735316140599633e-09,0.0,0.4014150265766413,0.0,0.3544083
Adarb1,-6.47606,-2.198427,9.414878768512153e-11,3.3506992385420073e-09,0.09195402298850575,0.5267921275678782,0.12042745,0.46209553
