names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Sbf1,-5.805943,-1.9255685,6.400468343125354e-09,4.2675082972649695e-07,0.07777777777777778,0.453585364980489,0.112649836,0.3736141
Serinc5,-5.8084292,-2.1754596,6.306162561380809e-09,4.215089254335879e-07,0.06666666666666667,0.4389431854795403,0.09066567,0.35676762
Acsl4,-5.808488,-1.3767172,6.303951287082126e-09,4.215089254335879e-07,0.1111111111111111,0.5079654888483156,0.19533478,0.4447953
Rgs7,-5.8116336,-1.2010975,6.18662070259638e-09,4.1558624569691183e-07,0.5888888888888889,0.8072530698457022,1.1645228,1.803067
Septin11,-5.8139305,-1.4583545,6.102280174472857e-09,4.109480408222699e-07,0.13333333333333333,0.5328822539648445,0.20327657,0.4820657
Nr3c2,-5.8144264,-1.4392002,6.084217646842544e-09,4.1076112605693254e-07,0.45555555555555555,0.774997315003759,0.9174764,1.6244481
Chfr,-5.8212194,-1.5229751,5.841982340792188e-09,3.954006687584033e-07,0.1,0.48523252067447104,0.14907305,0.37979954
Zc3h7a,-5.82319,-1.3836379,5.773481977726612e-09,3.9175116348867187e-07,0.13333333333333333,0.5375362474492535,0.20160332,0.4592001
Khdrbs3,-5.8232946,-1.5556186,5.769874697730355e-09,3.9175116348867187e-07,0.32222222222222224,0.6743994558407618,0.5468959,1.1441226
Gpc5,-5.826316,-1.9665616,5.666433562214225e-09,3.8643926349415287e-07,0.26666666666666666,0.6141481401926038,0.46163398,1.1917676
Usp33,-5.827869,-1.2639779,5.6139651126777145e-09,3.8383522284389364e-07,0.16666666666666666,0.5759495936705689,0.25611353,0.5312252
Npas2,-5.8279734,-1.8038846,5.610454827501853e-09,3.8383522284389364e-07,0.1,0.4871299180181148,0.16871113,0.49571905
Gabra1,-5.8287954,-1.4032466,5.582885850352582e-09,3.8366276930683855e-07,0.2,0.6212007303189776,0.3260277,0.70285386
Nsun2,-5.841951,-2.190318,5.159298740123193e-09,3.554624542233595e-07,0.044444444444444446,0.4134536211649304,0.07467524,0.30296758
Bcl11b,-5.8420095,-1.5721093,5.157479719712552e-09,3.554624542233595e-07,0.15555555555555556,0.5496008305588372,0.2634246,0.63980806
A330008L17Rik,-5.842571,-2.6252437,5.1401294087970335e-09,3.554624542233595e-07,0.05555555555555555,0.4233702072817098,0.07957177,0.4127786
Vav3,-5.8428516,-3.101371,5.131475562920476e-09,3.554624542233595e-07,0.03333333333333333,0.39823864246590057,0.052154846,0.3780861
Epha5,-5.8450246,-1.1564788,5.064936842769308e-09,3.525773392881122e-07,0.6444444444444445,0.8533992052411127,1.3608285,2.0099814
Speg,-5.852248,-1.9031627,4.849719570975697e-09,3.384726360314727e-07,0.05555555555555555,0.42956359861096194,0.089930184,0.30155265
Tbc1d5,-5.8545976,-1.4073522,4.78166752219062e-09,3.3459220396161965e-07,0.35555555555555557,0.7792575090394873,0.61358005,1.1776559
Ptprd,-5.8639355,-0.8601887,4.520231695857472e-09,3.171243490018023e-07,0.9555555555555556,0.965309848566212,3.085879,3.6613815
Slain1,-5.8689013,-1.9674147,4.386921894733263e-09,3.0857746416618526e-07,0.1111111111111111,0.4954713063401711,0.13080421,0.4359901
Eml1,-5.875466,-1.9804933,4.216552798643175e-09,2.98154667630374e-07,0.1,0.48415852217806893,0.12629555,0.4260769
Immp2l,-5.876967,-1.4257225,4.178515664629267e-09,2.962446330041911e-07,0.25555555555555554,0.6702108617047936,0.44815826,0.9238619
Arhgef3,-5.8807907,-1.9308287,4.083106732119342e-09,2.902462378096474e-07,0.07777777777777778,0.4578455590162174,0.11628013,0.3853659
Pls3,-5.884641,-1.5311689,3.989189809705419e-09,2.8432236123815547e-07,0.12222222222222222,0.5174166756166542,0.20185456,0.49862236
Adgrb2,-5.890638,-1.7810212,3.847076011241469e-09,2.749226926118571e-07,0.08888888888888889,0.4769985322020549,0.12754339,0.3835661
Smad3,-5.9000087,-5.139518,3.634826439350833e-09,2.604474304676184e-07,0.011111111111111112,0.3721404790033294,0.009419503,0.28788078
Tmem117,-5.9023514,-1.5510441,3.5835716720376482e-09,2.581516644172965e-07,0.12222222222222222,0.5194214728099381,0.19933629,0.49859256
Ptpn3,-5.905405,-1.9323877,3.5178102654394456e-09,2.5409559632354275e-07,0.07777777777777778,0.45641356102101455,0.11602005,0.3849514
Schip1,-5.9057055,-1.3610367,3.5114103124412345e-09,2.5409559632354275e-07,0.5888888888888889,0.8331006336591129,1.2286402,1.9751089
Reps2,-5.9086027,-1.411806,3.4502167048392037e-09,2.505603320514308e-07,0.28888888888888886,0.6864282390004653,0.43586388,0.89753145
Ascc3,-5.90998,-1.3157948,3.4215011025690122e-09,2.4914833231986274e-07,0.25555555555555554,0.7034690151433788,0.4489776,0.87994385
Kazn,-5.915872,-1.6794057,3.3012158205286643e-09,2.410425790695794e-07,0.17777777777777778,0.5746965954247664,0.26772326,0.68474126
Flnb,-5.9161725,-1.5468414,3.2951998195204933e-09,2.410425790695794e-07,0.17777777777777778,0.5971073640496903,0.24943772,0.60308427
Plekhg5,-5.9242706,-1.6412446,3.1368675465761086e-09,2.3029407370628425e-07,0.1111111111111111,0.5017004976193034,0.17514157,0.46818438
Ildr2,-5.92615,-1.5829566,3.101196174648901e-09,2.282990170214136e-07,0.14444444444444443,0.5446604374753875,0.2139574,0.539248
Grin1,-5.928316,-1.4942496,3.060564969396882e-09,2.2592687013102807e-07,0.3,0.7058676117853435,0.4945814,1.0304997
Sntg1,-5.9333735,-1.123636,2.967724818318255e-09,2.1967704095926037e-07,0.6444444444444445,0.8141982601224358,1.2918714,1.9097693
Ppp3ca,-5.934574,-0.9663087,2.946088893370313e-09,2.186779242123213e-07,0.8222222222222222,0.9401424838005227,1.982713,2.5829139
Plppr2,-5.937765,-2.0638583,2.889332865835238e-09,2.1505920804707159e-07,0.06666666666666667,0.451007768589124,0.092830755,0.34125623
Tmtc2,-5.9404864,-1.887069,2.8417758378168497e-09,2.1210699100594099e-07,0.13333333333333333,0.5192066731106576,0.21011567,0.623188
Snx10,-5.945087,-1.6833642,2.7631018892945908e-09,2.068093252516592e-07,0.13333333333333333,0.5303762574732396,0.1714557,0.4704404
Ppp2r2a,-5.9525,-1.425987,2.6407726008082086e-09,1.982054742561915e-07,0.17777777777777778,0.606128951419468,0.26706246,0.6002343
Ints6,-5.953466,-1.4597498,2.6252289508298083e-09,1.9786682262045944e-07,0.2222222222222222,0.6440052983925822,0.3218036,0.7149904
Anks3,-5.9562,-2.3219903,2.5817052522000646e-09,1.9540963415948095e-07,0.05555555555555555,0.43368059284717003,0.06993959,0.30912548
Spock3,-5.9602914,-1.5904663,2.5178853070147878e-09,1.9111745254092472e-07,0.17777777777777778,0.5723695986825619,0.3617733,0.83838254
Pakap,-5.9651856,-1.4968773,2.4435620882143427e-09,1.8600145413688212e-07,0.23333333333333334,0.6650914688719436,0.3929584,0.85804445
Zfp831,-5.968396,-3.3085225,2.3959713595896198e-09,1.8289701827321899e-07,0.011111111111111112,0.37912146922994305,0.029737104,0.26162922
Zfp804a,-5.9686375,-1.5563723,2.392429109285513e-09,1.8289701827321899e-07,0.2777777777777778,0.6612608742347761,0.5147801,1.091982
Slit2,-5.9702168,-1.8889132,2.369386342554505e-09,1.8190117435554158e-07,0.2,0.5741237962266853,0.31295794,0.85905695
Mast3,-5.972383,-2.18054,2.338125356056566e-09,1.800155539175929e-07,0.06666666666666667,0.44971897039344144,0.09655302,0.37810966
Rasal2,-5.9745235,-1.4112408,2.3076356747744162e-09,1.7817865109536945e-07,0.45555555555555555,0.8011670783660902,0.83495253,1.4974023
Wdr47,-5.9746346,-1.6781285,2.30606601832971e-09,1.7817865109536945e-07,0.12222222222222222,0.519922672108259,0.15509506,0.4297568
Ncam2,-5.977421,-1.2042085,2.266979311592554e-09,1.7605125463147954e-07,0.6888888888888889,0.8595209966706047,1.4025831,2.0873752
Sema6d,-5.98456,-1.4999838,2.169758219604702e-09,1.6898957495877782e-07,0.3333333333333333,0.7057960118855834,0.58173645,1.173102
Gls,-5.985989,-1.2246926,2.1507900788323805e-09,1.6799921342507578e-07,0.5333333333333333,0.8033508753087746,0.941594,1.5380068
Exoc6,-5.986576,-1.5052637,2.1430418721277037e-09,1.678820265424822e-07,0.14444444444444443,0.5634196112125444,0.21709132,0.5237111
Hcn1,-5.9878683,-1.4718947,2.1260914099378067e-09,1.6704115843575693e-07,0.4777777777777778,0.7488275516414277,0.84697807,1.5467993
Csgalnact1,-5.9932647,-2.0652626,2.0566943970785863e-09,1.62062693400298e-07,0.08888888888888889,0.48211792503490497,0.14774776,0.51063746
Ttll11,-6.0009847,-1.6543411,1.961246175398575e-09,1.5499613156752856e-07,0.15555555555555556,0.5743027959760856,0.21408775,0.5604579
Cadps2,-6.0038295,-1.9238245,1.927168276435833e-09,1.5275224657177234e-07,0.16666666666666666,0.5499230301077579,0.27833107,0.79646
Crtac1,-6.0139832,-2.1495545,1.8101902401848035e-09,1.439047685022653e-07,0.08888888888888889,0.4680485447320374,0.11288352,0.42540976
Pde2a,-6.0201697,-1.6133441,1.7423438332220835e-09,1.3892219228094178e-07,0.1,0.5077148891991551,0.16875498,0.44625336
Hspa12a,-6.021403,-1.4939636,1.7291168855260238e-09,1.382778890300127e-07,0.12222222222222222,0.5340636523108868,0.19774799,0.47987244
Satb1,-6.02385,-2.4134161,1.7031619785769882e-09,1.3660884287869754e-07,0.08888888888888889,0.4658647477893531,0.111823566,0.48876765
Cask,-6.0251226,-1.4600539,1.6898158634805343e-09,1.359441684183292e-07,0.3111111111111111,0.736225969283643,0.48878288,1.0058211
Slc7a14,-6.0288944,-1.5834637,1.650852548032495e-09,1.3320843232922865e-07,0.16666666666666666,0.5839329824938245,0.26278576,0.6422279
Ncoa3,-6.0363593,-2.421231,1.5762991423355121e-09,1.2834896349865217e-07,0.05555555555555555,0.4410911824723445,0.07314547,0.34108433
Cnnm1,-6.038089,-1.8583798,1.5595031945529156e-09,1.2736732777397217e-07,0.1,0.4999463000751799,0.13207814,0.41342264
Map3k5,-6.039224,-2.3762941,1.5485699057480567e-09,1.2685997977881184e-07,0.07777777777777778,0.46346615114738837,0.09459661,0.41550022
Galnt13,-6.0460043,-1.4182206,1.484822419759922e-09,1.2200971993562418e-07,0.2777777777777778,0.6973830236637669,0.52748054,1.0495999
Cdkl5,-6.0473356,-1.3964523,1.4726099734628043e-09,1.2137739259799248e-07,0.25555555555555554,0.6862492392510651,0.4425355,0.90235615
Dgkb,-6.0565886,-1.4057506,1.3903858605188645e-09,1.1495282483735967e-07,0.5222222222222223,0.7794723087387677,0.938497,1.6337487
Phyhipl,-6.0614634,-2.0695143,1.348887909638544e-09,1.1186610534564098e-07,0.08888888888888889,0.47212973901836536,0.12021409,0.42929545
Igsf11,-6.0648108,-2.4576902,1.3210911778355511e-09,1.0990006175988007e-07,0.044444444444444446,0.4292055991121612,0.08179261,0.38403985
Neto1,-6.065424,-1.6007857,1.316058706079565e-09,1.0982142059738481e-07,0.3,0.691834031432356,0.5151915,1.1132314
Rasgef1a,-6.065522,-1.4976712,1.3152573828897494e-09,1.0982142059738481e-07,0.2,0.6260695235026671,0.3062215,0.6990014
Iqgap2,-6.071421,-2.0412939,1.2678324324540069e-09,1.0645830456262238e-07,0.17777777777777778,0.5517130276017613,0.25232142,0.77995765
Pakap-1,-6.0730786,-1.7879481,1.2548100446134068e-09,1.0569512820928602e-07,0.13333333333333333,0.5406866430386997,0.17619611,0.5100288
Xylt1,-6.075506,-1.7129751,1.2359729184291317e-09,1.0443582489997096e-07,0.25555555555555554,0.6416783016503776,0.38804233,0.9377572
Dpm1,-6.0820775,-1.6620963,1.1863535059741277e-09,1.0055936500165556e-07,0.08888888888888889,0.492857909998926,0.13873702,0.38593283
Ldlrad4,-6.082684,-1.5444858,1.1818701891086655e-09,1.004963670295881e-07,0.3111111111111111,0.7440303583574983,0.5685552,1.173592
Gm57223,-6.084518,-2.17013,1.1684239438873497e-09,9.966841705477171e-08,0.05555555555555555,0.4481795725485984,0.09321755,0.3644456
Sh3rf1,-6.0851116,-1.7191285,1.1641015234627014e-09,9.961594883898975e-08,0.14444444444444443,0.5563670210861705,0.23685491,0.63122386
Brinp2,-6.090241,-1.8595248,1.127410344668591e-09,9.678439604231642e-08,0.13333333333333333,0.5461282354204704,0.20714955,0.60717875
Iqsec2,-6.0963097,-1.6867027,1.0854518837826096e-09,9.348106447832923e-08,0.18888888888888888,0.5972147638993306,0.23522949,0.6172
Asxl2,-6.103122,-1.4450448,1.040163109252842e-09,8.986875480907995e-08,0.2111111111111111,0.6401031038556546,0.29942483,0.66806155
Trim9,-6.1054907,-1.498026,1.0248520839353368e-09,8.883153385594355e-08,0.35555555555555557,0.7376937672287259,0.60579395,1.2095642
Ptpn5,-6.107194,-2.4601595,1.0139793689624234e-09,8.817354577352854e-08,0.05555555555555555,0.4439551784627502,0.072649874,0.34688735
Cntnap5a,-6.1083426,-1.6819612,1.0067111590806685e-09,8.782574300161545e-08,0.4111111111111111,0.7055096122865429,0.69422495,1.4387797
Gm26652,-6.1093736,-2.3032303,1.000229580646006e-09,8.754452388259995e-08,0.05555555555555555,0.45029176959152256,0.088610284,0.37659127
Matk,-6.111031,-2.001677,9.898950263768133e-10,8.705475619408003e-08,0.05555555555555555,0.44753517345075716,0.09664685,0.34100378
Mblac2,-6.111103,-1.8064705,9.894498272108768e-10,8.705475619408003e-08,0.06666666666666667,0.4620341531521856,0.11632269,0.35871592
Srgap2,-6.1136346,-1.4423444,9.73870735433392e-10,8.636272825443975e-08,0.2777777777777778,0.7218701893817349,0.512601,1.0366684
Sez6,-6.1139936,-3.2104504,9.716818068639688e-10,8.636272825443975e-08,0.022222222222222223,0.4008162388572656,0.03821038,0.30787706
Etl4,-6.11926,-1.7155619,9.401106015443462e-10,8.392283011128432e-08,0.4111111111111111,0.712741202162317,0.7529745,1.5452713
Man1a,-6.12048,-1.9738371,9.329388637374303e-10,8.356022422874917e-08,0.16666666666666666,0.5581928185300541,0.28145003,0.82278544
Lrfn5,-6.121433,-1.0625863,9.273766549669843e-10,8.333983518047783e-08,0.7444444444444445,0.8579457988758816,1.65187,2.2831347
Zfp871,-6.124826,-1.9741366,9.078275323063214e-10,8.185679796332502e-08,0.1,0.5025238964665449,0.1207041,0.40815902
Nrg2,-6.1250415,-1.7353399,9.066005692174995e-10,8.185679796332502e-08,0.1111111111111111,0.5213904700533419,0.18563256,0.5182984
Scn8a,-6.1270185,-1.2949278,8.954101508178045e-10,8.128267146106219e-08,0.4444444444444444,0.7582071385100061,0.7221232,1.280357
Rnf150,-6.127965,-1.5833886,8.901027688970997e-10,8.10747844076782e-08,0.25555555555555554,0.6732896573944797,0.41574997,0.9340648
Stxbp5,-6.1333156,-1.5534967,8.606610176680228e-10,7.865973314537337e-08,0.3,0.7348297712383203,0.49651664,1.0603386
Nos1ap,-6.151587,-1.4334344,7.671133272490019e-10,7.059018870952288e-08,0.2777777777777778,0.7000322199548921,0.49956182,1.0116675
Sipa1l1,-6.1526704,-1.6456603,7.618902544387608e-10,7.035048500608077e-08,0.34444444444444444,0.7536247449253571,0.60750353,1.2851692
Cpeb2,-6.15515,-1.5010991,7.500640759777818e-10,6.949731628111378e-08,0.17777777777777778,0.5962481652525686,0.26527238,0.6205174
Slc7a8,-6.155372,-2.286352,7.490147143833507e-10,6.949731628111378e-08,0.06666666666666667,0.4590269573622597,0.08771953,0.36966118
Ctnnd2,-6.1984925,-0.8660249,5.70064588741548e-10,5.337155226301531e-08,0.8222222222222222,0.8845451616367737,1.9265859,2.4588695
Slit1,-6.200907,-1.6674576,5.613863946089589e-10,5.274284064035918e-08,0.1,0.5137292807790069,0.19788477,0.5277405
Cnih3,-6.205377,-4.8709173,5.456589889257633e-10,5.144511239450969e-08,0.011111111111111112,0.3921526509862886,0.012194965,0.3067675
Thoc2l,-6.205573,-1.4775884,5.449801162613078e-10,5.144511239450969e-08,0.17777777777777778,0.6156875380374468,0.2700979,0.6224863
Mgll,-6.212229,-2.165445,5.22382535267484e-10,4.9598652730167125e-08,0.07777777777777778,0.4753159345576916,0.11279886,0.42896205
Cdh9,-6.214376,-2.2162912,5.152907106669446e-10,4.9098799275251066e-08,0.15555555555555556,0.5359252497046504,0.23340753,0.798261
Kcnh1,-6.220438,-2.091427,4.95768890696191e-10,4.740679748400944e-08,0.1111111111111111,0.5170944760677335,0.15125053,0.52820534
Arhgap26,-6.222996,-1.5682594,4.877497478534998e-10,4.680655616008407e-08,0.25555555555555554,0.6716428596999964,0.40487573,0.9083077
Fam110b,-6.225378,-1.6464255,4.803968422802969e-10,4.626617617229955e-08,0.1111111111111111,0.5383954462463753,0.18555577,0.4936492
Mcu,-6.2266307,-1.6601107,4.765725482413597e-10,4.606296536419185e-08,0.17777777777777778,0.6211649303690975,0.2809204,0.7056048
Runx2,-6.2267284,-2.1035557,4.76275029768331e-10,4.606296536419185e-08,0.12222222222222222,0.5160204775713314,0.16249532,0.564343
Ldb2,-6.2303762,-2.158803,4.653158437688965e-10,4.5300857688660326e-08,0.18888888888888888,0.5564386209859307,0.260115,0.84440595
Pwwp2a,-6.232745,-1.5593505,4.5833145429402345e-10,4.478314973411058e-08,0.13333333333333333,0.5595174166756166,0.20265117,0.5080675
Cacng3,-6.2347875,-2.1613858,4.5239133782894175e-10,4.4364070246217756e-08,0.08888888888888889,0.4949701070418501,0.12689582,0.47327927
Serpini1,-6.238116,-1.7317047,4.4287315138927e-10,4.35897493693395e-08,0.1111111111111111,0.5288010596785164,0.2089297,0.5719457
Sh3bp5,-6.250436,-2.3292282,4.0930880249013277e-10,4.043429236363922e-08,0.05555555555555555,0.45297676583252783,0.082064494,0.35753354
Apbb2,-6.2554736,-1.5884182,3.963114682960009e-10,3.9294793922928203e-08,0.25555555555555554,0.6817026456162961,0.36111197,0.83634067
Actr3b,-6.267337,-1.8091683,3.6727481054807135e-10,3.668652103876088e-08,0.13333333333333333,0.5533956252461246,0.18004417,0.52550685
Pcsk2,-6.272035,-1.5652474,3.563586432978198e-10,3.5728943079897084e-08,0.4111111111111111,0.7705581212186303,0.7684174,1.4865856
Tiam1,-6.285204,-1.8256123,3.2742374362331997e-10,3.295084640883373e-08,0.2111111111111111,0.6033723552787026,0.26585233,0.7321159
Runx1t1,-6.2909074,-1.8445921,3.1561603873762936e-10,3.188196601834625e-08,0.2,0.6098163462571152,0.3505964,0.9195352
Nmt1,-6.2977786,-2.3240726,3.019414507675815e-10,3.061572370613175e-08,0.07777777777777778,0.4820105251852647,0.09208335,0.39406446
ENSMUSG00000095041,-6.305035,-1.9582438,2.8812889959132033e-10,2.9325846712192338e-08,0.15555555555555556,0.5627036122149429,0.21640497,0.6620958
Nup93,-6.307332,-1.8207978,2.838865988792566e-10,2.9003927421618345e-08,0.13333333333333333,0.5497798303082375,0.17440192,0.5146853
Dclk1,-6.313479,-1.3350924,2.7283142299816167e-10,2.7980840976948872e-08,0.5777777777777777,0.8279812408262629,1.1616356,1.8776554
Bzw2,-6.315404,-2.2114716,2.6945662149787324e-10,2.7740610803248482e-08,0.08888888888888889,0.5007696989224215,0.108877815,0.42705888
Dgkz,-6.318197,-1.8553076,2.6463267397860914e-10,2.7348769037712413e-08,0.1,0.5100776858912398,0.15012026,0.4612588
Mapk14,-6.3250747,-1.5619487,2.531099022600164e-10,2.6258930786589346e-08,0.16666666666666666,0.6001503597894963,0.23624717,0.5804304
Rnf112,-6.332866,-2.1692996,2.4064808142684165e-10,2.50628447594544e-08,0.07777777777777778,0.4830129237819067,0.116407916,0.4416698
Atg16l1,-6.3423347,-2.7017756,2.2630877022142515e-10,2.3661154302917096e-08,0.044444444444444446,0.4464969749042351,0.05658314,0.32117417
Gabra5,-6.3456235,-1.7703,2.21526103901097e-10,2.3251587546181548e-08,0.13333333333333333,0.5480256327641141,0.21691895,0.6023214
Cnksr2,-6.356952,-1.2284373,2.0579623737430605e-10,2.177064920569923e-08,0.6888888888888889,0.8609529946658074,1.5036722,2.2188368
Lin7a,-6.359014,-2.100321,2.030527888717716e-10,2.156532979045258e-08,0.08888888888888889,0.5036694948627072,0.1443607,0.5103874
Ralyl,-6.3624463,-1.505388,1.9856519634964995e-10,2.1172408039345614e-08,0.5777777777777777,0.8559052017327176,1.3860294,2.25277
Setbp1,-6.3685803,-1.5231087,1.9078562322686264e-10,2.0423943012373702e-08,0.4,0.7779687108438048,0.74086916,1.4243325
Tenm3,-6.370251,-1.8022308,1.887190451196128e-10,2.0283522969455987e-08,0.4,0.7359395696846024,0.69087315,1.4977771
Mef2c,-6.375256,-1.6267685,1.8265743897720747e-10,1.971086500127536e-08,0.4,0.7809759066337307,0.7633286,1.5123173
Kcnb1,-6.3796806,-1.674727,1.7745790181438911e-10,1.92269912167445e-08,0.12222222222222222,0.5607704149214191,0.19426817,0.52150774
Pcdh19,-6.3949633,-2.0298169,1.6058601771720065e-10,1.7469418202676846e-08,0.1,0.5122256828840439,0.1571532,0.52763164
Arnt2,-6.405822,-1.8912746,1.4956168407075934e-10,1.6336270125940258e-08,0.16666666666666666,0.5766655926681703,0.19870353,0.59633446
Phactr3,-6.4071527,-1.5435225,1.482621263014996e-10,1.6260421770290994e-08,0.17777777777777778,0.6280385207460709,0.2836337,0.6708923
Faah,-6.4155383,-2.277954,1.4032622902443712e-10,1.545313841756814e-08,0.07777777777777778,0.4905667132066015,0.096497834,0.3996686
Pde4a,-6.4255743,-2.0499654,1.3137244730056228e-10,1.4526657032782339e-08,0.12222222222222222,0.5385744459957756,0.14522594,0.49909914
